Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Radiance (W/m^2),Power-1,Power deriv,Hour,Week Day,Month,Cos Hour,Day/Night
2017-01-01 02:00:00,98.539567,7.263416666666667,80.27499999999999,1028.0,1.4150833333333337,99.0541345,-1.7558659999999975,2,6,1,113.39745962155612,100
2017-01-01 03:00:00,101.4357845,6.831333333333333,81.33333333333333,1028.0,1.5419999999999998,98.539567,-0.5145674999999983,3,6,1,129.28932188134524,100
2017-01-01 04:00:00,98.4816645,6.50025,81.24166666666666,1028.0,0.891,101.4357845,2.8962174999999917,4,6,1,150.0,100
2017-01-01 05:00:00,97.805844,6.0064166666666665,81.00833333333334,1028.0,1.3758333333333332,98.4816645,-2.954120000000003,5,6,1,174.11809548974793,100
2017-01-01 06:00:00,94.4647605,5.645833333333333,80.44166666666666,1027.0,0.988,97.805844,-0.6758205000000004,6,6,1,200.0,100
2017-01-01 07:00:00,94.983261,5.47775,80.19166666666666,1027.0,1.4661666666666668,94.4647605,-3.3410834999999963,7,6,1,225.88190451025207,100
2017-01-01 08:00:00,104.62217,5.41025,80.35833333333333,1027.0,29.54975,94.983261,0.5185005000000018,8,6,1,249.99999999999997,100
2017-01-01 09:00:00,101.36215,5.480583333333333,80.09166666666667,1027.0,76.49416666666667,104.62217,9.638908999999998,9,6,1,270.71067811865476,400
2017-01-01 10:00:00,104.6009755,6.0168333333333335,78.79166666666667,1027.0,192.8083333333333,101.36215,-3.2600199999999973,10,6,1,286.6025403784439,400
2017-01-01 11:00:00,106.95575,6.882416666666667,76.29166666666667,1026.1666666666667,237.49166666666667,104.6009755,3.2388255000000044,11,6,1,296.5925826289068,400
2017-01-01 12:00:00,104.9514495,7.56,75.31666666666666,1025.1666666666667,267.5,106.95575,2.3547744999999907,12,6,1,300.0,400
2017-01-01 13:00:00,104.791726,8.73,72.74916666666667,1023.6666666666666,203.55,104.9514495,-2.0043004999999994,13,6,1,296.5925826289068,400
2017-01-01 14:00:00,107.381825,9.809166666666666,70.03083333333333,1023.0,146.23333333333332,104.791726,-0.15972349999999835,14,6,1,286.6025403784439,400
2017-01-01 15:00:00,103.988083,9.735833333333334,71.41083333333333,1022.25,124.28333333333336,107.381825,2.5900990000000093,15,6,1,270.71067811865476,400
2017-01-01 16:00:00,105.216053,9.525833333333331,73.75833333333334,1022.0,56.92416666666667,103.988083,-3.393742000000003,16,6,1,250.00000000000006,400
2017-01-01 17:00:00,107.87345,8.9725,76.35833333333333,1022.0,5.232166666666667,105.216053,1.2279699999999991,17,6,1,225.88190451025207,400
2017-01-01 18:00:00,105.297772,8.865,76.30833333333334,1021.5833333333334,1.5073333333333334,107.87345,2.657397000000003,18,6,1,200.00000000000003,100
2017-01-01 19:00:00,105.5317855,8.984166666666667,75.88333333333334,1021.0,1.4498333333333333,105.297772,-2.5756780000000106,19,6,1,174.118095489748,100
2017-01-01 20:00:00,110.062383,9.186666666666667,76.85833333333333,1020.0,1.3549999999999998,105.5317855,0.2340135000000032,20,6,1,150.0,100
2017-01-01 21:00:00,104.160698,9.174166666666666,78.60000000000001,1019.3333333333334,1.3435833333333334,110.062383,4.530597499999999,21,6,1,129.28932188134524,100
2017-01-01 22:00:00,100.433525,10.0075,77.71666666666667,1018.9166666666666,1.2211666666666667,104.160698,-5.9016850000000005,22,6,1,113.39745962155617,100
2017-01-01 23:00:00,97.65639,9.882307692307691,80.23846153846154,1018.0,1.5002307692307693,100.433525,-3.7271729999999934,23,6,1,103.40741737109319,100
2017-01-02 00:00:00,92.2155215,9.471666666666666,83.45833333333333,1017.0833333333334,1.1796666666666666,97.65639,-2.7771350000000012,0,0,1,100.0,100
2017-01-02 01:00:00,94.69353,10.209166666666668,84.08333333333333,1015.9166666666666,1.8166666666666669,92.2155215,-5.440868500000008,1,0,1,103.40741737109317,100
