Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Radiance (W/m^2)
2018-05-19 14:00:00,118.0190605,22.8425,41.1475,1016.0,517.1083333333333
2018-05-19 15:00:00,111.1874395,22.546666666666667,42.59916666666667,1015.1666666666666,737.4916666666667
2018-05-19 16:00:00,116.9921105,21.8075,44.865833333333335,1015.1666666666666,571.5166666666667
2018-05-19 17:00:00,111.3495665,21.111666666666668,46.903333333333336,1015.0,381.65000000000003
2018-05-19 18:00:00,111.1000395,20.279166666666665,47.751666666666665,1015.0,187.79166666666666
2018-05-19 19:00:00,112.6321615,19.680833333333332,49.001666666666665,1015.8333333333334,36.246916666666664
2018-05-19 20:00:00,109.0496355,18.838333333333335,49.36083333333334,1016.0,1.2709166666666667
2018-05-19 21:00:00,101.6643355,17.969166666666666,54.465,1017.1666666666666,1.4949166666666667
2018-05-19 22:00:00,97.0793315,17.669166666666666,55.2575,1017.5833333333334,1.6541666666666668
2018-05-19 23:00:00,98.0372355,17.531666666666666,53.80833333333334,1017.0833333333334,1.8017500000000002
2018-05-20 00:00:00,100.3432845,17.165,54.88833333333333,1016.25,1.5573333333333332
2018-05-20 01:00:00,97.955298,17.015,53.044999999999995,1015.9166666666666,1.2988333333333333
2018-05-20 02:00:00,98.6132015,17.111666666666668,50.76833333333334,1015.0,1.0104166666666667
2018-05-20 03:00:00,98.65275,16.1825,54.565,1015.0,1.3475
2018-05-20 04:00:00,96.6947715,15.033333333333333,60.66,1015.0,3.442083333333333
2018-05-20 05:00:00,96.5333,14.269166666666665,64.99333333333333,1015.0,11.877166666666668
2018-05-20 06:00:00,96.806862,14.106666666666667,68.415,1015.5833333333334,82.72083333333333
2018-05-20 07:00:00,96.5151645,15.465833333333334,64.76083333333334,1016.0,205.225
2018-05-20 08:00:00,96.8647645,17.426666666666666,59.620000000000005,1015.6666666666666,584.9333333333333
2018-05-20 09:00:00,99.3351255,18.973333333333333,53.568333333333335,1015.0,708.2916666666666
2018-05-20 10:00:00,99.1590145,20.370833333333334,46.99583333333334,1015.0,806.525
2018-05-20 11:00:00,100.1234735,20.580833333333334,48.718333333333334,1015.0,823.6833333333334
2018-05-20 12:00:00,102.3163395,21.38416666666667,43.94583333333333,1014.3333333333334,884.3249999999999
2018-05-20 13:00:00,98.0372355,22.839166666666667,40.30083333333334,1013.8333333333334,812.3083333333333
2018-05-20 14:00:00,100.451005,21.749166666666667,44.94083333333333,1013.0,603.1166666666667
2018-05-20 15:00:00,105.1896145,21.65833333333333,46.25666666666667,1012.8333333333334,820.6416666666668
2018-05-20 16:00:00,100.0168455,20.378333333333334,45.73,1013.0,603.4083333333333
2018-05-20 17:00:00,99.9893145,19.241666666666667,49.98916666666667,1013.0,408.4666666666667
2018-05-20 18:00:00,102.6912855,18.18,55.81583333333333,1013.0,159.41
2018-05-20 19:00:00,102.102428,15.465833333333334,66.90166666666667,1013.5,30.7615
2018-05-20 20:00:00,100.040225,14.3075,75.075,1014.0,9.002166666666666
2018-05-20 21:00:00,103.985024,13.928333333333333,77.19166666666666,1014.0,7.666166666666666
2018-05-20 22:00:00,99.1371645,13.518333333333333,78.39166666666667,1014.0,9.36425
2018-05-20 23:00:00,98.761563,13.294166666666667,79.54166666666667,1014.0,7.178333333333334
2018-05-21 00:00:00,100.0767145,12.840000000000002,82.86666666666666,1013.4166666666666,7.539083333333333
2018-05-21 01:00:00,96.395208,12.5675,84.55,1013.0,8.395916666666666
2018-05-21 02:00:00,97.353112,12.425833333333335,85.01666666666667,1013.0,11.063666666666668
2018-05-21 03:00:00,98.3789695,12.19,81.875,1013.0,10.167833333333332
2018-05-21 04:00:00,95.9907645,11.9,79.58333333333333,1013.0,8.984583333333333
2018-05-21 05:00:00,95.6918565,11.985,78.25833333333334,1013.0,24.696749999999998
2018-05-21 06:00:00,108.2411855,13.044166666666667,73.5,1013.0,149.35833333333332
2018-05-21 07:00:00,245.4176705,15.011666666666668,62.446666666666665,1013.75,358.1583333333333
2018-05-21 08:00:00,267.77175,16.168333333333333,58.48500000000001,1014.0,542.3833333333333
2018-05-21 09:00:00,252.7579595,16.226666666666667,59.32083333333333,1014.0,707.375
2018-05-21 10:00:00,317.7245645,16.962500000000002,55.93083333333333,1014.0,847.5833333333334
2018-05-21 11:00:00,295.2518395,17.069166666666668,55.555,1014.0,938.4166666666666
2018-05-21 12:00:00,306.3997095,16.8025,56.72833333333333,1013.9166666666666,968.75
2018-05-21 13:00:00,329.0537895,16.93166666666667,56.53666666666667,1013.0,949.75
2018-05-21 14:00:00,328.0207215,16.650833333333335,59.73333333333333,1013.0,876.5
2018-05-21 15:00:00,336.7047855,16.4775,60.7925,1013.0,753.4666666666667
2018-05-21 16:00:00,316.8658595,16.768333333333334,61.44,1013.0,587.85
2018-05-21 17:00:00,318.7187395,16.561666666666667,61.593333333333334,1013.0,393.5916666666667
2018-05-21 18:00:00,270.1426935,15.626666666666667,64.53583333333333,1013.0,190.3083333333333
2018-05-21 19:00:00,194.596537,14.270000000000001,71.27166666666666,1013.5,32.20583333333333
2018-05-21 20:00:00,139.7991405,13.875,74.31666666666666,1014.0,8.461666666666668
2018-05-21 21:00:00,119.158975,13.6875,73.55,1014.5,9.717333333333334
2018-05-21 22:00:00,104.4965325,13.532499999999999,74.45,1015.0,9.44225
2018-05-21 23:00:00,108.009794,13.564166666666667,75.74166666666666,1014.0833333333334,11.112833333333333
2018-05-22 00:00:00,102.1852395,13.61,75.975,1014.0,10.144083333333333
2018-05-22 01:00:00,99.511455,13.691666666666668,74.49166666666666,1014.0,7.893916666666667
2018-05-22 02:00:00,101.6070885,13.850833333333334,74.10000000000001,1014.0,12.055666666666667
2018-05-22 03:00:00,100.3789,13.8225,73.35000000000001,1013.8333333333334,10.306833333333334
2018-05-22 04:00:00,99.8193215,13.830833333333333,73.48333333333333,1013.1666666666666,11.508333333333333
2018-05-22 05:00:00,105.6375395,13.874166666666667,74.27499999999999,1014.0,13.201083333333335
2018-05-22 06:00:00,109.511763,14.090833333333334,73.36666666666666,1014.0,31.69666666666667
